asset,market_id,market_slug,token_id,lag_hours,signal_time_ns,entry_time_ns,exit_time_ns,side,notional_usd,probability_change,gross_return,net_return,pnl_usd
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,1777114800000000000,1777118400000000000,1777122000000000000,-1,10.0,-0.019999999999999907,-0.0011670376693824203,-0.00516703766938242,-0.0516703766938242
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,1777118400000000000,1777122000000000000,1777125600000000000,1,10.0,0.009999999999999898,-9.929843497036295e-05,-0.004099298434970363,-0.04099298434970363
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,1777122000000000000,1777125600000000000,1777129200000000000,1,10.0,-0.009999999999999898,-0.003423977340437423,-0.007423977340437423,-0.07423977340437424
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,1777125600000000000,1777129200000000000,1777132800000000000,1,10.0,0.0,0.0006238924825288095,-0.0033761075174711906,-0.033761075174711906
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,1777129200000000000,1777132800000000000,1777136400000000000,1,10.0,0.0,-7.360805012279759e-05,-0.004073608050122798,-0.04073608050122798
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,1777132800000000000,1777136400000000000,1777140000000000000,1,10.0,0.0,0.000948314684587892,-0.003051685315412108,-0.03051685315412108
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,1777136400000000000,1777140000000000000,1777143600000000000,1,10.0,0.0,-0.000644589128506956,-0.004644589128506956,-0.04644589128506956
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,1777140000000000000,1777143600000000000,1777147200000000000,1,10.0,0.0,0.0013592720535395841,-0.002640727946460416,-0.02640727946460416
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,1777143600000000000,1777147200000000000,1777150800000000000,1,10.0,-0.010000000000000009,0.0011239840913022103,-0.0028760159086977898,-0.028760159086977898
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,1777147200000000000,1777150800000000000,1777154400000000000,1,10.0,0.0,0.0008420416270833453,-0.003157958372916655,-0.03157958372916655
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,1777150800000000000,1777154400000000000,1777158000000000000,1,10.0,0.0,0.0007550426059756976,-0.0032449573940243025,-0.032449573940243025
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,1777154400000000000,1777158000000000000,1777161600000000000,1,10.0,0.0,-0.0017805561543436932,-0.005780556154343693,-0.05780556154343693
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,1777158000000000000,1777161600000000000,1777165200000000000,1,10.0,-0.0050000000000000044,-0.0006564825492253457,-0.004656482549225346,-0.04656482549225346
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,1777161600000000000,1777165200000000000,1777168800000000000,1,10.0,0.0,0.0005618341724831222,-0.003438165827516878,-0.03438165827516878
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,1777165200000000000,1777168800000000000,1777172400000000000,-1,10.0,0.0,0.0022244778956007627,-0.0017755221043992374,-0.017755221043992374
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,1777168800000000000,1777172400000000000,1777176000000000000,1,10.0,-0.0050000000000000044,0.003350649350649215,-0.0006493506493507849,-0.006493506493507849
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,1777172400000000000,1777176000000000000,1777179600000000000,1,10.0,-0.0050000000000000044,0.00435769327016855,0.00035769327016854993,0.0035769327016854993
