rank,asset,market_id,market_slug,token_id,question,horizon_hours,feature_name,segment_type,segment_value,simplicity,sample_count,train_samples,test_samples,learned_direction,train_direction_match_rate,test_direction_match_rate,train_average_forward_return,test_average_forward_return,train_win_rate,test_win_rate,full_correlation,train_correlation,test_correlation,train_test_direction_match,stability,baseline_test_average_forward_return,test_improvement_over_baseline,score,grade,filter_reason
1355,ETH,701552,will-ethereum-dip-to-1500-by-december-31-2026,101639751789549589765350117072740510018809594718571111931328241076831078702528,"Will Ethereum dip to $1,500 by December 31, 2026?",1,buy_volume_usdc,all,all,1.0,79,47,32,-1,0.5531914893617021,0.40625,0.0005262287901505402,0.0007422453889994666,0.5531914893617021,0.40625,0.022512116178043304,nan,nan,True,0.5,9.833856009257481e-05,0.0006439068289068918,1.6187813657813783,REJECTED,passed
1356,ETH,701552,will-ethereum-dip-to-1500-by-december-31-2026,101639751789549589765350117072740510018809594718571111931328241076831078702528,"Will Ethereum dip to $1,500 by December 31, 2026?",1,buy_volume_usdc,active_wallet_bucket,high,0.9,79,47,32,-1,0.5531914893617021,0.40625,0.0005262287901505402,0.0007422453889994666,0.5531914893617021,0.40625,0.022512116178043304,nan,nan,True,0.5,9.833856009257481e-05,0.0006439068289068918,1.5987813657813783,REJECTED,passed
1357,ETH,701552,will-ethereum-dip-to-1500-by-december-31-2026,101639751789549589765350117072740510018809594718571111931328241076831078702528,"Will Ethereum dip to $1,500 by December 31, 2026?",1,buy_volume_usdc,flow_direction,buy_dominant,0.9,79,47,32,-1,0.5531914893617021,0.40625,0.0005262287901505402,0.0007422453889994666,0.5531914893617021,0.40625,0.022512116178043304,nan,nan,True,0.5,9.833856009257481e-05,0.0006439068289068918,1.5987813657813783,REJECTED,passed
1358,ETH,701552,will-ethereum-dip-to-1500-by-december-31-2026,101639751789549589765350117072740510018809594718571111931328241076831078702528,"Will Ethereum dip to $1,500 by December 31, 2026?",1,buy_volume_usdc,whale_flow_bucket,normal,0.9,79,47,32,-1,0.5531914893617021,0.40625,0.0005262287901505402,0.0007422453889994666,0.5531914893617021,0.40625,0.022512116178043304,nan,nan,True,0.5,9.833856009257481e-05,0.0006439068289068918,1.5987813657813783,REJECTED,passed
1359,ETH,701552,will-ethereum-dip-to-1500-by-december-31-2026,101639751789549589765350117072740510018809594718571111931328241076831078702528,"Will Ethereum dip to $1,500 by December 31, 2026?",1,net_flow_usdc,flow_direction,buy_dominant,0.9,79,47,32,-1,0.5531914893617021,0.40625,0.0005262287901505402,0.0007422453889994666,0.5531914893617021,0.40625,0.022512116178043304,nan,nan,True,0.5,9.833856009257481e-05,0.0006439068289068918,1.5987813657813783,REJECTED,passed
1360,ETH,701552,will-ethereum-dip-to-1500-by-december-31-2026,101639751789549589765350117072740510018809594718571111931328241076831078702528,"Will Ethereum dip to $1,500 by December 31, 2026?",1,abs_net_flow_usdc,flow_direction,buy_dominant,0.81,79,47,32,-1,0.5531914893617021,0.40625,0.0005262287901505402,0.0007422453889994666,0.5531914893617021,0.40625,0.022512116178043304,nan,nan,True,0.5,9.833856009257481e-05,0.0006439068289068918,1.5807813657813785,REJECTED,passed
1361,ETH,701552,will-ethereum-dip-to-1500-by-december-31-2026,101639751789549589765350117072740510018809594718571111931328241076831078702528,"Will Ethereum dip to $1,500 by December 31, 2026?",1,unique_active_wallets,flow_direction,buy_dominant,0.81,79,47,32,-1,0.5531914893617021,0.40625,0.0005262287901505402,0.0007422453889994666,0.5531914893617021,0.40625,nan,nan,nan,True,0.5,9.833856009257481e-05,0.0006439068289068918,1.5807813657813785,REJECTED,passed
1362,BTC,665258,will-china-unban-bitcoin-by-2027,91810646921497227084241579668235102205462718984593674693010693975258849328842,Will China unban Bitcoin by 2027?,1,net_flow_usdc,all,all,1.0,34,20,14,-1,0.5,0.7142857142857143,3.71396271620962e-05,0.0006006777575469659,0.5,0.7142857142857143,0.01960062323052191,0.16579646104553936,nan,True,0.5,-3.3530754875970834e-05,0.0006342085124229367,1.5954131310560158,REJECTED,insufficient_samples
1363,BTC,665258,will-china-unban-bitcoin-by-2027,91810646921497227084241579668235102205462718984593674693010693975258849328842,Will China unban Bitcoin by 2027?,1,sell_volume_usdc,all,all,1.0,34,20,14,-1,0.5,0.7142857142857143,3.71396271620962e-05,0.0006006777575469659,0.5,0.7142857142857143,0.01960062323052191,0.16579646104553936,nan,True,0.5,-3.3530754875970834e-05,0.0006342085124229367,1.5954131310560158,REJECTED,insufficient_samples
1364,BTC,665258,will-china-unban-bitcoin-by-2027,91810646921497227084241579668235102205462718984593674693010693975258849328842,Will China unban Bitcoin by 2027?,1,abs_net_flow_usdc,all,all,0.9,34,20,14,1,0.5,0.7142857142857143,3.71396271620962e-05,0.0006006777575469659,0.5,0.7142857142857143,-0.01960062323052191,-0.16579646104553936,nan,True,0.5,-3.3530754875970834e-05,0.0006342085124229367,1.5754131310560158,REJECTED,insufficient_samples
1365,ETH,1823800,will-ethereum-dip-to-1800-in-april-2026,88623813947148129759226599572615258910454701043061032464667581751883927272067,"Will Ethereum dip to $1,800 in April?",4,buy_volume_usdc,all,all,1.0,111,66,45,-1,0.5151515151515151,0.35555555555555557,0.0001989317899487536,0.00021928129358363209,0.5151515151515151,0.35555555555555557,-0.00011652614861484442,-0.003465526318627211,nan,True,0.5,-0.00041030807747024703,0.0006295893710538791,1.8259178742107758,REJECTED,passed
1366,ETH,1823800,will-ethereum-dip-to-1800-in-april-2026,88623813947148129759226599572615258910454701043061032464667581751883927272067,"Will Ethereum dip to $1,800 in April?",4,net_flow_usdc,all,all,1.0,111,66,45,-1,0.5151515151515151,0.35555555555555557,0.0001989317899487536,0.00021928129358363209,0.5151515151515151,0.35555555555555557,-0.00011652614861484442,-0.003465526318627211,nan,True,0.5,-0.00041030807747024703,0.0006295893710538791,1.8259178742107758,REJECTED,passed
1367,ETH,1823800,will-ethereum-dip-to-1800-in-april-2026,88623813947148129759226599572615258910454701043061032464667581751883927272067,"Will Ethereum dip to $1,800 in April?",4,abs_net_flow_usdc,all,all,0.9,111,66,45,-1,0.5151515151515151,0.35555555555555557,0.0001989317899487536,0.00021928129358363209,0.5151515151515151,0.35555555555555557,-0.00011652614861484442,-0.003465526318627211,nan,True,0.5,-0.00041030807747024703,0.0006295893710538791,1.8059178742107758,REJECTED,passed
1368,ETH,1823800,will-ethereum-dip-to-1800-in-april-2026,88623813947148129759226599572615258910454701043061032464667581751883927272067,"Will Ethereum dip to $1,800 in April?",4,buy_volume_usdc,active_wallet_bucket,high,0.9,111,66,45,-1,0.5151515151515151,0.35555555555555557,0.0001989317899487536,0.00021928129358363209,0.5151515151515151,0.35555555555555557,-0.00011652614861484442,-0.003465526318627211,nan,True,0.5,-0.00041030807747024703,0.0006295893710538791,1.8059178742107758,REJECTED,passed
1369,ETH,1823800,will-ethereum-dip-to-1800-in-april-2026,88623813947148129759226599572615258910454701043061032464667581751883927272067,"Will Ethereum dip to $1,800 in April?",4,buy_volume_usdc,flow_direction,buy_dominant,0.9,111,66,45,-1,0.5151515151515151,0.35555555555555557,0.0001989317899487536,0.00021928129358363209,0.5151515151515151,0.35555555555555557,-0.00011652614861484442,-0.003465526318627211,nan,True,0.5,-0.00041030807747024703,0.0006295893710538791,1.8059178742107758,REJECTED,passed
1370,ETH,1823800,will-ethereum-dip-to-1800-in-april-2026,88623813947148129759226599572615258910454701043061032464667581751883927272067,"Will Ethereum dip to $1,800 in April?",4,buy_volume_usdc,whale_flow_bucket,normal,0.9,111,66,45,-1,0.5151515151515151,0.35555555555555557,0.0001989317899487536,0.00021928129358363209,0.5151515151515151,0.35555555555555557,-0.00011652614861484442,-0.003465526318627211,nan,True,0.5,-0.00041030807747024703,0.0006295893710538791,1.8059178742107758,REJECTED,passed
1371,ETH,1823800,will-ethereum-dip-to-1800-in-april-2026,88623813947148129759226599572615258910454701043061032464667581751883927272067,"Will Ethereum dip to $1,800 in April?",4,net_flow_usdc,active_wallet_bucket,high,0.9,111,66,45,-1,0.5151515151515151,0.35555555555555557,0.0001989317899487536,0.00021928129358363209,0.5151515151515151,0.35555555555555557,-0.00011652614861484442,-0.003465526318627211,nan,True,0.5,-0.00041030807747024703,0.0006295893710538791,1.8059178742107758,REJECTED,passed
1372,ETH,1823800,will-ethereum-dip-to-1800-in-april-2026,88623813947148129759226599572615258910454701043061032464667581751883927272067,"Will Ethereum dip to $1,800 in April?",4,net_flow_usdc,flow_direction,buy_dominant,0.9,111,66,45,-1,0.5151515151515151,0.35555555555555557,0.0001989317899487536,0.00021928129358363209,0.5151515151515151,0.35555555555555557,-0.00011652614861484442,-0.003465526318627211,nan,True,0.5,-0.00041030807747024703,0.0006295893710538791,1.8059178742107758,REJECTED,passed
1373,ETH,1823800,will-ethereum-dip-to-1800-in-april-2026,88623813947148129759226599572615258910454701043061032464667581751883927272067,"Will Ethereum dip to $1,800 in April?",4,net_flow_usdc,whale_flow_bucket,normal,0.9,111,66,45,-1,0.5151515151515151,0.35555555555555557,0.0001989317899487536,0.00021928129358363209,0.5151515151515151,0.35555555555555557,-0.00011652614861484442,-0.003465526318627211,nan,True,0.5,-0.00041030807747024703,0.0006295893710538791,1.8059178742107758,REJECTED,passed
1374,ETH,1823800,will-ethereum-dip-to-1800-in-april-2026,88623813947148129759226599572615258910454701043061032464667581751883927272067,"Will Ethereum dip to $1,800 in April?",4,unique_active_wallets,all,all,0.9,111,66,45,-1,0.5151515151515151,0.35555555555555557,0.0001989317899487536,0.00021928129358363209,0.5151515151515151,0.35555555555555557,nan,nan,nan,True,0.5,-0.00041030807747024703,0.0006295893710538791,1.8059178742107758,REJECTED,passed
1375,ETH,1823800,will-ethereum-dip-to-1800-in-april-2026,88623813947148129759226599572615258910454701043061032464667581751883927272067,"Will Ethereum dip to $1,800 in April?",4,abs_net_flow_usdc,active_wallet_bucket,high,0.81,111,66,45,-1,0.5151515151515151,0.35555555555555557,0.0001989317899487536,0.00021928129358363209,0.5151515151515151,0.35555555555555557,-0.00011652614861484442,-0.003465526318627211,nan,True,0.5,-0.00041030807747024703,0.0006295893710538791,1.787917874210776,REJECTED,passed
1376,ETH,1823800,will-ethereum-dip-to-1800-in-april-2026,88623813947148129759226599572615258910454701043061032464667581751883927272067,"Will Ethereum dip to $1,800 in April?",4,abs_net_flow_usdc,flow_direction,buy_dominant,0.81,111,66,45,-1,0.5151515151515151,0.35555555555555557,0.0001989317899487536,0.00021928129358363209,0.5151515151515151,0.35555555555555557,-0.00011652614861484442,-0.003465526318627211,nan,True,0.5,-0.00041030807747024703,0.0006295893710538791,1.787917874210776,REJECTED,passed
1377,ETH,1823800,will-ethereum-dip-to-1800-in-april-2026,88623813947148129759226599572615258910454701043061032464667581751883927272067,"Will Ethereum dip to $1,800 in April?",4,abs_net_flow_usdc,whale_flow_bucket,normal,0.81,111,66,45,-1,0.5151515151515151,0.35555555555555557,0.0001989317899487536,0.00021928129358363209,0.5151515151515151,0.35555555555555557,-0.00011652614861484442,-0.003465526318627211,nan,True,0.5,-0.00041030807747024703,0.0006295893710538791,1.787917874210776,REJECTED,passed
1378,ETH,1823800,will-ethereum-dip-to-1800-in-april-2026,88623813947148129759226599572615258910454701043061032464667581751883927272067,"Will Ethereum dip to $1,800 in April?",4,unique_active_wallets,active_wallet_bucket,high,0.81,111,66,45,-1,0.5151515151515151,0.35555555555555557,0.0001989317899487536,0.00021928129358363209,0.5151515151515151,0.35555555555555557,nan,nan,nan,True,0.5,-0.00041030807747024703,0.0006295893710538791,1.787917874210776,REJECTED,passed
1379,ETH,1823800,will-ethereum-dip-to-1800-in-april-2026,88623813947148129759226599572615258910454701043061032464667581751883927272067,"Will Ethereum dip to $1,800 in April?",4,unique_active_wallets,flow_direction,buy_dominant,0.81,111,66,45,-1,0.5151515151515151,0.35555555555555557,0.0001989317899487536,0.00021928129358363209,0.5151515151515151,0.35555555555555557,nan,nan,nan,True,0.5,-0.00041030807747024703,0.0006295893710538791,1.787917874210776,REJECTED,passed
1380,ETH,1823800,will-ethereum-dip-to-1800-in-april-2026,88623813947148129759226599572615258910454701043061032464667581751883927272067,"Will Ethereum dip to $1,800 in April?",4,unique_active_wallets,whale_flow_bucket,normal,0.81,111,66,45,-1,0.5151515151515151,0.35555555555555557,0.0001989317899487536,0.00021928129358363209,0.5151515151515151,0.35555555555555557,nan,nan,nan,True,0.5,-0.00041030807747024703,0.0006295893710538791,1.787917874210776,REJECTED,passed
1381,ETH,556062,megaeth-market-cap-fdv-2b-one-day-after-launch-738-867-649-272-765-733,57301498276970257025109591078431189727442302532145853906375186182281603517458,MegaETH market cap (FDV) >$2B one day after launch?,24,flow_momentum_4h,all,all,0.6,38,22,16,-1,0.4090909090909091,0.375,0.00022232173537656968,0.0008095613531750179,0.4090909090909091,0.375,0.06274170489939374,0.06819705373069297,nan,True,0.5,0.00018288868580046907,0.0006266726673745488,1.1253345334749096,REJECTED,passed
1382,ETH,556062,megaeth-market-cap-fdv-2b-one-day-after-launch-738-867-649-272-765-733,57301498276970257025109591078431189727442302532145853906375186182281603517458,MegaETH market cap (FDV) >$2B one day after launch?,24,flow_momentum_4h,active_wallet_bucket,high,0.54,38,22,16,-1,0.4090909090909091,0.375,0.00022232173537656968,0.0008095613531750179,0.4090909090909091,0.375,0.06274170489939374,0.06819705373069297,nan,True,0.5,0.00018288868580046907,0.0006266726673745488,1.1133345334749098,REJECTED,passed
1383,ETH,556062,megaeth-market-cap-fdv-2b-one-day-after-launch-738-867-649-272-765-733,57301498276970257025109591078431189727442302532145853906375186182281603517458,MegaETH market cap (FDV) >$2B one day after launch?,24,flow_momentum_4h,flow_direction,buy_dominant,0.54,38,22,16,-1,0.4090909090909091,0.375,0.00022232173537656968,0.0008095613531750179,0.4090909090909091,0.375,0.06274170489939374,0.06819705373069297,nan,True,0.5,0.00018288868580046907,0.0006266726673745488,1.1133345334749098,REJECTED,passed
1384,ETH,556062,megaeth-market-cap-fdv-2b-one-day-after-launch-738-867-649-272-765-733,57301498276970257025109591078431189727442302532145853906375186182281603517458,MegaETH market cap (FDV) >$2B one day after launch?,24,flow_momentum_4h,whale_flow_bucket,normal,0.54,38,22,16,-1,0.4090909090909091,0.375,0.00022232173537656968,0.0008095613531750179,0.4090909090909091,0.375,0.06274170489939374,0.06819705373069297,nan,True,0.5,0.00018288868580046907,0.0006266726673745488,1.1133345334749098,REJECTED,passed
1385,ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,MegaETH market cap (FDV) >$1.5B one day after launch?,1,large_trade_count,flow_direction,buy_dominant,0.7200000000000001,20,12,8,-1,0.5833333333333334,0.625,0.0007399774093411925,0.0005450169109654775,0.5833333333333334,0.625,0.05937918362200433,nan,0.11881881701276534,True,0.5,-8.052121073844867e-05,0.0006255381217039262,1.2191076243407855,REJECTED,insufficient_samples
1386,ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,MegaETH market cap (FDV) >$1.5B one day after launch?,1,whale_flow_score,flow_direction,buy_dominant,0.7200000000000001,20,12,8,-1,0.5833333333333334,0.625,0.0007399774093411925,0.0005450169109654775,0.5833333333333334,0.625,-0.10047774465548186,nan,-0.21451414305763641,True,0.5,-8.052121073844867e-05,0.0006255381217039262,1.2191076243407855,REJECTED,insufficient_samples
1387,ETH,1823799,will-ethereum-dip-to-2000-in-april-2026,115443844896518160070261607488184121309794437412699113546532889479676113001808,"Will Ethereum dip to $2,000 in April?",24,flow_momentum_4h,flow_direction,buy_dominant,0.54,44,26,18,1,0.4230769230769231,0.3333333333333333,8.509671418165492e-05,0.0005477597642348079,0.4230769230769231,0.3333333333333333,-0.09692921286701901,nan,-0.11035535302262638,True,0.5,-7.028119907042425e-05,0.0006180409633052322,1.1716081926610467,REJECTED,passed
1388,ETH,1823796,will-ethereum-reach-2600-in-april-2026,50308948122998050994686144925841639946050360545921215447281194779092729393480,"Will Ethereum reach $2,600 in April?",24,net_flow_usdc,all,all,1.0,105,63,42,1,0.49206349206349204,0.35714285714285715,4.762764901440973e-05,0.0002749387458326198,0.49206349206349204,0.35714285714285715,0.020415652831682476,0.06684007652144562,nan,True,0.5,-0.00034166791903618524,0.000616606664868805,1.823321332973761,REJECTED,passed
1389,ETH,1823796,will-ethereum-reach-2600-in-april-2026,50308948122998050994686144925841639946050360545921215447281194779092729393480,"Will Ethereum reach $2,600 in April?",24,sell_volume_usdc,all,all,1.0,104,62,42,1,0.4838709677419355,0.35714285714285715,3.143197889350793e-05,0.0002749387458326198,0.4838709677419355,0.35714285714285715,0.015657986473975233,0.05696182616650285,nan,True,0.5,-0.00034166791903618524,0.000616606664868805,1.823321332973761,REJECTED,passed
1390,ETH,1823796,will-ethereum-reach-2600-in-april-2026,50308948122998050994686144925841639946050360545921215447281194779092729393480,"Will Ethereum reach $2,600 in April?",24,abs_net_flow_usdc,all,all,0.9,105,63,42,-1,0.47619047619047616,0.35714285714285715,1.4238468172812223e-05,0.0002749387458326198,0.47619047619047616,0.35714285714285715,-0.019991950677867083,-0.0661541676825943,nan,True,0.5,-0.00034166791903618524,0.000616606664868805,1.803321332973761,REJECTED,passed
