rank,asset,market_id,market_slug,token_id,horizon_hours,feature_name,segment_type,segment_value,final_grade,retained_after_dedup,rejection_reasons,sample_count,test_samples,unique_flow_hours,active_wallet_coverage,non_zero_net_flow_coverage,test_improvement_over_baseline,net_test_improvement_after_cost,test_win_rate,stability
3205,BTC,1823776,will-bitcoin-reach-80k-in-april-2026-794,22893138393795740138249503228269517733051888602506683062209713465144747482167,24,unique_active_wallets,copy_flow_bucket,absent,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,622,249,90,1.0,0.9951768488745981,-7.463282816434335e-05,-0.004074632828164343,0.5220883534136547,0.5
3206,BTC,2046596,will-bitcoin-dip-to-70000-in-april-118-383,61164236914146986359828847254786299084067796723356602631369559857342576477833,24,whale_flow_score,copy_flow_bucket,absent,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,44,18,9,1.0,1.0,-7.498431134578468e-05,-0.0040749843113457845,0.3333333333333333,0.3196801566566619
3207,ETH,965261,megaeth-market-cap-fdv-1b-one-day-after-launch-gj9e-189-291-824-352,65375575037849886682769112267853604820362504640888829027195234577761014837492,4,buy_volume_usdc,flow_direction,buy_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,221,89,33,1.0,1.0,-7.566995960967175e-05,-0.004075669959609672,0.4044943820224719,0.5109378386182389
3208,ETH,965261,megaeth-market-cap-fdv-1b-one-day-after-launch-gj9e-189-291-824-352,65375575037849886682769112267853604820362504640888829027195234577761014837492,4,net_flow_usdc,flow_direction,buy_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,221,89,33,1.0,1.0,-7.566995960967175e-05,-0.004075669959609672,0.4044943820224719,0.5094468025559374
3209,ETH,965261,megaeth-market-cap-fdv-1b-one-day-after-launch-gj9e-189-291-824-352,65375575037849886682769112267853604820362504640888829027195234577761014837492,4,abs_net_flow_usdc,flow_direction,buy_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,221,89,33,1.0,1.0,-7.566995960967175e-05,-0.004075669959609672,0.4044943820224719,0.5094468025559374
3210,ETH,965261,megaeth-market-cap-fdv-1b-one-day-after-launch-gj9e-189-291-824-352,65375575037849886682769112267853604820362504640888829027195234577761014837492,4,unique_active_wallets,flow_direction,buy_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,221,89,33,1.0,1.0,-7.566995960967175e-05,-0.004075669959609672,0.4044943820224719,0.5
3211,ETH,701552,will-ethereum-dip-to-1500-by-december-31-2026,101639751789549589765350117072740510018809594718571111931328241076831078702528,24,flow_momentum_4h,flow_direction,buy_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,420,168,10,1.0,1.0,-7.672839237681126e-05,-0.0040767283923768115,0.49404761904761907,0.30348440459181064
3212,BTC,1823769,will-bitcoin-reach-150k-in-april-2026,77276629954845974131206708639482331195080176051253233339450147891178665959820,24,flow_momentum_4h,all,all,REJECTED,True,improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,300,120,14,1.0,1.0,-7.68492131807739e-05,-0.004076849213180774,0.5166666666666667,0.008470937095894441
3213,BTC,1823769,will-bitcoin-reach-150k-in-april-2026,77276629954845974131206708639482331195080176051253233339450147891178665959820,24,flow_momentum_4h,active_wallet_bucket,high,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,300,120,14,1.0,1.0,-7.68492131807739e-05,-0.004076849213180774,0.5166666666666667,0.008470937095894441
3214,BTC,1823769,will-bitcoin-reach-150k-in-april-2026,77276629954845974131206708639482331195080176051253233339450147891178665959820,24,flow_momentum_4h,whale_flow_bucket,normal,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,300,120,14,1.0,1.0,-7.68492131807739e-05,-0.004076849213180774,0.5166666666666667,0.008470937095894441
3215,BTC,948957,bitcoin-all-time-high-by-september-30-2026,50388900663189748675936681554126016850520413670342348778716337126803310768728,24,flow_momentum_4h,flow_direction,buy_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement,105,42,8,1.0,1.0,-7.709319512630897e-05,-0.004077093195126309,0.5952380952380952,0.04574492543186746
3216,BTC,701494,will-bitcoin-reach-120000-by-december-31-2026-625-425-562,65965214225073605704712365855887384729237451947822407248598722221769498441791,1,flow_momentum_24h,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,29,12,1,1.0,1.0,-7.823817455370263e-05,-0.004078238174553703,0.4166666666666667,0.0
3217,ETH,556062,megaeth-market-cap-fdv-2b-one-day-after-launch-738-867-649-272-765-733,57301498276970257025109591078431189727442302532145853906375186182281603517458,4,net_flow_usdc,copy_flow_bucket,absent,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,458,184,38,1.0,1.0,-7.969694076778253e-05,-0.004079696940767783,0.42934782608695654,0.5071995205029678
3218,ETH,1541748,megaeth-market-cap-fdv-600m-one-day-after-launch-185,4059022418536702873754043999793613981227320326515214315558101682042963701347,24,sell_volume_usdc,all,all,REJECTED,True,copy_flow_too_thin;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,43,18,8,1.0,1.0,-8.129491098877572e-05,-0.004081294910988776,0.3888888888888889,0.0
3219,ETH,1541748,megaeth-market-cap-fdv-600m-one-day-after-launch-185,4059022418536702873754043999793613981227320326515214315558101682042963701347,24,sell_volume_usdc,active_wallet_bucket,high,REJECTED,False,copy_flow_too_thin;duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,43,18,8,1.0,1.0,-8.129491098877572e-05,-0.004081294910988776,0.3888888888888889,0.0
3220,ETH,1541748,megaeth-market-cap-fdv-600m-one-day-after-launch-185,4059022418536702873754043999793613981227320326515214315558101682042963701347,24,sell_volume_usdc,whale_flow_bucket,normal,REJECTED,False,copy_flow_too_thin;duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,43,18,8,1.0,1.0,-8.129491098877572e-05,-0.004081294910988776,0.3888888888888889,0.0
3221,BTC,1823776,will-bitcoin-reach-80k-in-april-2026-794,22893138393795740138249503228269517733051888602506683062209713465144747482167,4,buy_volume_usdc,copy_flow_bucket,absent,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,460,184,74,1.0,1.0,-8.261021750271195e-05,-0.004082610217502712,0.5271739130434783,0.5055818531574422
3222,BTC,701495,will-bitcoin-reach-110000-by-december-31-2026-658-339-969,74843373582432484858627201602003648342208168490128239235522790524493414154441,4,flow_momentum_4h,all,all,REJECTED,True,improvement_below_cost_buffer;insufficient_unique_flow_hours;weak_or_negative_test_improvement;weak_win_rate,614,246,24,1.0,1.0,-8.365377823419561e-05,-0.004083653778234195,0.5284552845528455,0.8003022540123236
3223,BTC,701495,will-bitcoin-reach-110000-by-december-31-2026-658-339-969,74843373582432484858627201602003648342208168490128239235522790524493414154441,4,flow_momentum_4h,active_wallet_bucket,high,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;weak_or_negative_test_improvement;weak_win_rate,614,246,24,1.0,1.0,-8.365377823419561e-05,-0.004083653778234195,0.5284552845528455,0.8003022540123236
3224,BTC,701495,will-bitcoin-reach-110000-by-december-31-2026-658-339-969,74843373582432484858627201602003648342208168490128239235522790524493414154441,4,flow_momentum_4h,whale_flow_bucket,normal,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;weak_or_negative_test_improvement;weak_win_rate,614,246,24,1.0,1.0,-8.365377823419561e-05,-0.004083653778234195,0.5284552845528455,0.8003022540123236
3225,BTC,1823776,will-bitcoin-reach-80k-in-april-2026-794,22893138393795740138249503228269517733051888602506683062209713465144747482167,4,unique_active_wallets,all,all,REJECTED,True,copy_flow_too_thin;improvement_below_cost_buffer;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,650,260,103,1.0,0.9953846153846154,-8.49410557595559e-05,-0.004084941055759556,0.5269230769230769,0.5
3226,BTC,1823776,will-bitcoin-reach-80k-in-april-2026-794,22893138393795740138249503228269517733051888602506683062209713465144747482167,4,unique_active_wallets,active_wallet_bucket,high,REJECTED,False,copy_flow_too_thin;duplicate_segment_competition;improvement_below_cost_buffer;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,650,260,103,1.0,0.9953846153846154,-8.49410557595559e-05,-0.004084941055759556,0.5269230769230769,0.5
3227,BTC,1823776,will-bitcoin-reach-80k-in-april-2026-794,22893138393795740138249503228269517733051888602506683062209713465144747482167,4,unique_active_wallets,whale_flow_bucket,normal,REJECTED,False,copy_flow_too_thin;duplicate_segment_competition;improvement_below_cost_buffer;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,650,260,103,1.0,0.9953846153846154,-8.49410557595559e-05,-0.004084941055759556,0.5269230769230769,0.5
3228,BTC,1339767,will-bitcoin-dip-to-50000-by-december-31-2026-454-325-222-878-949-487-451,13887983551129862992605123088744175927084435631400400451585519366058907542147,4,abs_net_flow_usdc,all,all,REJECTED,True,improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,782,313,38,1.0,1.0,-8.515404587698403e-05,-0.004085154045876984,0.5335463258785943,0.5012173433259921
3229,BTC,1339767,will-bitcoin-dip-to-50000-by-december-31-2026-454-325-222-878-949-487-451,13887983551129862992605123088744175927084435631400400451585519366058907542147,4,abs_net_flow_usdc,active_wallet_bucket,high,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,782,313,38,1.0,1.0,-8.515404587698403e-05,-0.004085154045876984,0.5335463258785943,0.5012173433259921
3230,BTC,1339767,will-bitcoin-dip-to-50000-by-december-31-2026-454-325-222-878-949-487-451,13887983551129862992605123088744175927084435631400400451585519366058907542147,4,abs_net_flow_usdc,whale_flow_bucket,normal,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,782,313,38,1.0,1.0,-8.515404587698403e-05,-0.004085154045876984,0.5335463258785943,0.5012173433259921
3231,BTC,1339767,will-bitcoin-dip-to-50000-by-december-31-2026-454-325-222-878-949-487-451,13887983551129862992605123088744175927084435631400400451585519366058907542147,4,unique_active_wallets,all,all,REJECTED,True,improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,782,313,38,1.0,1.0,-8.515404587698403e-05,-0.004085154045876984,0.5335463258785943,0.5
3232,BTC,1339767,will-bitcoin-dip-to-50000-by-december-31-2026-454-325-222-878-949-487-451,13887983551129862992605123088744175927084435631400400451585519366058907542147,4,unique_active_wallets,active_wallet_bucket,high,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,782,313,38,1.0,1.0,-8.515404587698403e-05,-0.004085154045876984,0.5335463258785943,0.5
3233,BTC,1339767,will-bitcoin-dip-to-50000-by-december-31-2026-454-325-222-878-949-487-451,13887983551129862992605123088744175927084435631400400451585519366058907542147,4,unique_active_wallets,whale_flow_bucket,normal,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,782,313,38,1.0,1.0,-8.515404587698403e-05,-0.004085154045876984,0.5335463258785943,0.5
3234,BTC,2046596,will-bitcoin-dip-to-70000-in-april-118-383,61164236914146986359828847254786299084067796723356602631369559857342576477833,4,abs_net_flow_usdc,copy_flow_bucket,absent,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,227,91,79,1.0,1.0,-8.60889880966858e-05,-0.004086088988096686,0.4725274725274725,0.5005395484639016
3235,BTC,1823779,will-bitcoin-dip-to-65k-in-april-2026-355-765,91891168804884935930999247357727984305771756132991676079520973027739343180431,24,flow_momentum_4h,all,all,REJECTED,True,copy_flow_too_thin;improvement_below_cost_buffer;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,342,137,76,1.0,1.0,-8.62398697091298e-05,-0.0040862398697091296,0.49635036496350365,0.30100156927921085
3236,BTC,1823779,will-bitcoin-dip-to-65k-in-april-2026-355-765,91891168804884935930999247357727984305771756132991676079520973027739343180431,24,flow_momentum_4h,active_wallet_bucket,high,REJECTED,False,copy_flow_too_thin;duplicate_segment_competition;improvement_below_cost_buffer;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,342,137,76,1.0,1.0,-8.62398697091298e-05,-0.0040862398697091296,0.49635036496350365,0.30100156927921085
3237,BTC,1823779,will-bitcoin-dip-to-65k-in-april-2026-355-765,91891168804884935930999247357727984305771756132991676079520973027739343180431,24,flow_momentum_4h,whale_flow_bucket,normal,REJECTED,False,copy_flow_too_thin;duplicate_segment_competition;improvement_below_cost_buffer;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,342,137,76,1.0,1.0,-8.62398697091298e-05,-0.0040862398697091296,0.49635036496350365,0.30100156927921085
3238,BTC,1823779,will-bitcoin-dip-to-65k-in-april-2026-355-765,91891168804884935930999247357727984305771756132991676079520973027739343180431,24,abs_net_flow_usdc,copy_flow_bucket,absent,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,535,214,79,1.0,1.0,-8.658001076694994e-05,-0.00408658001076695,0.514018691588785,0.01129426393446943
3239,BTC,1823779,will-bitcoin-dip-to-65k-in-april-2026-355-765,91891168804884935930999247357727984305771756132991676079520973027739343180431,24,unique_active_wallets,copy_flow_bucket,absent,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,535,214,79,1.0,1.0,-8.658001076694994e-05,-0.00408658001076695,0.514018691588785,0.0
3240,BTC,2054872,will-bitcoin-dip-to-75000-in-april,26801762170942219466743701418886989472469852165626050229581396042739972028617,1,abs_net_flow_usdc,all,all,REJECTED,True,copy_flow_too_thin;improvement_below_cost_buffer;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,150,60,61,1.0,1.0,-8.666472194262794e-05,-0.004086664721942628,0.4666666666666667,0.30228919850344194
3241,BTC,2054872,will-bitcoin-dip-to-75000-in-april,26801762170942219466743701418886989472469852165626050229581396042739972028617,1,abs_net_flow_usdc,active_wallet_bucket,high,REJECTED,False,copy_flow_too_thin;duplicate_segment_competition;improvement_below_cost_buffer;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,150,60,61,1.0,1.0,-8.666472194262794e-05,-0.004086664721942628,0.4666666666666667,0.30228919850344194
3242,BTC,2054872,will-bitcoin-dip-to-75000-in-april,26801762170942219466743701418886989472469852165626050229581396042739972028617,1,abs_net_flow_usdc,whale_flow_bucket,normal,REJECTED,False,copy_flow_too_thin;duplicate_segment_competition;improvement_below_cost_buffer;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,150,60,61,1.0,1.0,-8.666472194262794e-05,-0.004086664721942628,0.4666666666666667,0.30228919850344194
3243,BTC,665258,will-china-unban-bitcoin-by-2027,91810646921497227084241579668235102205462718984593674693010693975258849328842,24,flow_momentum_24h,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,268,108,54,1.0,1.0,-8.712660270053659e-05,-0.004087126602700537,0.46296296296296297,0.0047070238180090505
3244,BTC,948958,bitcoin-all-time-high-by-december-31-2026,102959890468928530190954086704155483076852880798676895426376704430618826404382,24,flow_momentum_4h,flow_direction,buy_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,269,108,21,1.0,1.0,-8.873038497252028e-05,-0.0040887303849725205,0.5,0.5
3245,BTC,1823769,will-bitcoin-reach-150k-in-april-2026,77276629954845974131206708639482331195080176051253233339450147891178665959820,1,flow_momentum_4h,all,all,REJECTED,True,improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,323,130,15,1.0,0.9907120743034056,-9.002216439371466e-05,-0.004090022164393714,0.5153846153846153,0.3005580272255135
3246,BTC,1823769,will-bitcoin-reach-150k-in-april-2026,77276629954845974131206708639482331195080176051253233339450147891178665959820,1,flow_momentum_4h,active_wallet_bucket,high,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,323,130,15,1.0,0.9907120743034056,-9.002216439371466e-05,-0.004090022164393714,0.5153846153846153,0.3005580272255135
3247,BTC,1823769,will-bitcoin-reach-150k-in-april-2026,77276629954845974131206708639482331195080176051253233339450147891178665959820,1,flow_momentum_4h,whale_flow_bucket,normal,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,323,130,15,1.0,0.9907120743034056,-9.002216439371466e-05,-0.004090022164393714,0.5153846153846153,0.3005580272255135
3248,ETH,1823808,will-ethereum-dip-to-200-in-april-2026,45066766949965778603315663573010696695673430548613485477519584798737825506732,1,net_flow_usdc,all,all,REJECTED,True,improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,360,144,15,1.0,1.0,-9.094926284611736e-05,-0.004090949262846117,0.5694444444444444,0.0
3249,ETH,1823808,will-ethereum-dip-to-200-in-april-2026,45066766949965778603315663573010696695673430548613485477519584798737825506732,1,net_flow_usdc,active_wallet_bucket,high,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,360,144,15,1.0,1.0,-9.094926284611736e-05,-0.004090949262846117,0.5694444444444444,0.0
3250,ETH,1823808,will-ethereum-dip-to-200-in-april-2026,45066766949965778603315663573010696695673430548613485477519584798737825506732,1,net_flow_usdc,whale_flow_bucket,normal,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,360,144,15,1.0,1.0,-9.094926284611736e-05,-0.004090949262846117,0.5694444444444444,0.0
3251,ETH,1823808,will-ethereum-dip-to-200-in-april-2026,45066766949965778603315663573010696695673430548613485477519584798737825506732,4,net_flow_usdc,all,all,REJECTED,True,improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,357,143,15,1.0,1.0,-9.107051112246597e-05,-0.004091070511122466,0.5734265734265734,0.0
3252,ETH,1823808,will-ethereum-dip-to-200-in-april-2026,45066766949965778603315663573010696695673430548613485477519584798737825506732,4,net_flow_usdc,active_wallet_bucket,high,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,357,143,15,1.0,1.0,-9.107051112246597e-05,-0.004091070511122466,0.5734265734265734,0.0
3253,ETH,1823808,will-ethereum-dip-to-200-in-april-2026,45066766949965778603315663573010696695673430548613485477519584798737825506732,4,net_flow_usdc,whale_flow_bucket,normal,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,357,143,15,1.0,1.0,-9.107051112246597e-05,-0.004091070511122466,0.5734265734265734,0.0
3254,ETH,556062,megaeth-market-cap-fdv-2b-one-day-after-launch-738-867-649-272-765-733,57301498276970257025109591078431189727442302532145853906375186182281603517458,4,buy_volume_usdc,all,all,REJECTED,True,copy_flow_too_thin;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,433,174,34,1.0,1.0,-9.131260337621899e-05,-0.004091312603376219,0.43103448275862066,0.5009992617813479
3255,ETH,556062,megaeth-market-cap-fdv-2b-one-day-after-launch-738-867-649-272-765-733,57301498276970257025109591078431189727442302532145853906375186182281603517458,4,buy_volume_usdc,active_wallet_bucket,high,REJECTED,False,copy_flow_too_thin;duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,433,174,34,1.0,1.0,-9.131260337621899e-05,-0.004091312603376219,0.43103448275862066,0.5009992617813479
3256,ETH,556062,megaeth-market-cap-fdv-2b-one-day-after-launch-738-867-649-272-765-733,57301498276970257025109591078431189727442302532145853906375186182281603517458,4,buy_volume_usdc,flow_direction,buy_dominant,REJECTED,False,copy_flow_too_thin;duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,433,174,34,1.0,1.0,-9.131260337621899e-05,-0.004091312603376219,0.43103448275862066,0.5009992617813479
3257,ETH,556062,megaeth-market-cap-fdv-2b-one-day-after-launch-738-867-649-272-765-733,57301498276970257025109591078431189727442302532145853906375186182281603517458,4,buy_volume_usdc,whale_flow_bucket,normal,REJECTED,False,copy_flow_too_thin;duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,433,174,34,1.0,1.0,-9.131260337621899e-05,-0.004091312603376219,0.43103448275862066,0.5009992617813479
3258,ETH,556062,megaeth-market-cap-fdv-2b-one-day-after-launch-738-867-649-272-765-733,57301498276970257025109591078431189727442302532145853906375186182281603517458,4,net_flow_usdc,flow_direction,buy_dominant,REJECTED,False,copy_flow_too_thin;duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,433,174,34,1.0,1.0,-9.131260337621899e-05,-0.004091312603376219,0.43103448275862066,0.500619472776749
3259,ETH,556062,megaeth-market-cap-fdv-2b-one-day-after-launch-738-867-649-272-765-733,57301498276970257025109591078431189727442302532145853906375186182281603517458,4,abs_net_flow_usdc,flow_direction,buy_dominant,REJECTED,False,copy_flow_too_thin;duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,433,174,34,1.0,1.0,-9.131260337621899e-05,-0.004091312603376219,0.43103448275862066,0.500619472776749
3260,ETH,556062,megaeth-market-cap-fdv-2b-one-day-after-launch-738-867-649-272-765-733,57301498276970257025109591078431189727442302532145853906375186182281603517458,4,unique_active_wallets,flow_direction,buy_dominant,REJECTED,False,copy_flow_too_thin;duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,433,174,34,1.0,1.0,-9.131260337621899e-05,-0.004091312603376219,0.43103448275862066,0.5
3261,BTC,1343220,will-bitcoin-dip-to-10000-by-december-31-2026-888-644-567-258-946-853,42439528758178981890895605039938161151582654744978607695897321288347422769852,4,net_flow_usdc,all,all,REJECTED,True,improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,723,290,37,1.0,1.0,-9.180592960314612e-05,-0.004091805929603147,0.5,0.5
3262,BTC,1343220,will-bitcoin-dip-to-10000-by-december-31-2026-888-644-567-258-946-853,42439528758178981890895605039938161151582654744978607695897321288347422769852,4,net_flow_usdc,active_wallet_bucket,high,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,723,290,37,1.0,1.0,-9.180592960314612e-05,-0.004091805929603147,0.5,0.5
3263,BTC,1343220,will-bitcoin-dip-to-10000-by-december-31-2026-888-644-567-258-946-853,42439528758178981890895605039938161151582654744978607695897321288347422769852,4,net_flow_usdc,whale_flow_bucket,normal,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,723,290,37,1.0,1.0,-9.180592960314612e-05,-0.004091805929603147,0.5,0.5
3264,XRP,1823897,will-xrp-reach-3-in-april-2026,12312470811367867460833601177623545421569452634521726775107911790720922581162,24,sell_volume_usdc,all,all,REJECTED,True,improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,4,2,1,1.0,1.0,-9.222044941088975e-05,-0.00409222044941089,0.5,0.0
3265,XRP,1823897,will-xrp-reach-3-in-april-2026,12312470811367867460833601177623545421569452634521726775107911790720922581162,24,net_flow_usdc,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,4,2,1,1.0,1.0,-9.222044941088975e-05,-0.00409222044941089,0.5,0.0
3266,XRP,1823897,will-xrp-reach-3-in-april-2026,12312470811367867460833601177623545421569452634521726775107911790720922581162,24,sell_volume_usdc,active_wallet_bucket,high,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,4,2,1,1.0,1.0,-9.222044941088975e-05,-0.00409222044941089,0.5,0.0
3267,XRP,1823897,will-xrp-reach-3-in-april-2026,12312470811367867460833601177623545421569452634521726775107911790720922581162,24,sell_volume_usdc,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_or_negative_test_improvement;weak_win_rate,4,2,1,1.0,1.0,-9.222044941088975e-05,-0.00409222044941089,0.5,0.0
